Time,uri,source,outer,mission,mission_name,height_m,human,human_fresh,human_stable,human_hold_s,human_confidence_pct,human_direction,human_max_temp_c,human_thermistor_c,flow_timestamp_ms,delta_x,delta_y,shutter,vel_x_mps,vel_y_mps,cmd_x_mps,cmd_y_mps,front_mm,left_mm,right_mm,back_mm,up_mm,vbat_v
2026-04-07T10:34:41.523,radio://0/80/2M,range,1,0,Reacquire Wall,0.0012405670713633299,0,0,0,0.0,0,0,0.0,0.0,51194,0,0,8191,0.0041513629257678986,-0.002045149216428399,-0.002089468529447913,0.03961286321282387,226,465,246,250,2927,3.4416422843933105
2026-04-07T10:34:41.768,radio://0/80/2M,mission,1,0,Reacquire Wall,0.04671788960695267,0,0,0,0.0,0,0,0.0,0.0,51194,0,0,8191,0.0041513629257678986,-0.002045149216428399,-0.002089468529447913,0.03961286321282387,226,465,246,250,2927,3.4416422843933105
2026-04-07T10:34:41.772,radio://0/80/2M,flow,1,0,Reacquire Wall,0.04671788960695267,0,0,0,0.0,0,0,0.0,0.0,51444,24,-31,4153,0.5943725109100342,-0.3344790041446686,-0.06030532717704773,0.0496755950152874,226,465,246,250,2927,3.4416422843933105
2026-04-07T10:34:41.773,radio://0/80/2M,range,1,0,Reacquire Wall,0.04671788960695267,0,0,0,0.0,0,0,0.0,0.0,51444,24,-31,4153,0.5943725109100342,-0.3344790041446686,-0.06030532717704773,0.0496755950152874,127,489,228,32766,32766,3.4521994590759277
2026-04-07T10:34:42.020,radio://0/80/2M,mission,1,0,Reacquire Wall,0.16043302416801453,0,0,0,0.0,0,0,0.0,0.0,51444,24,-31,4153,0.5943725109100342,-0.3344790041446686,-0.06030532717704773,0.0496755950152874,127,489,228,32766,32766,3.4521994590759277
2026-04-07T10:34:42.022,radio://0/80/2M,flow,1,0,Reacquire Wall,0.16043302416801453,0,0,0,0.0,0,0,0.0,0.0,51694,5,-24,2564,0.8288053274154663,-0.24125680327415466,-0.011540590785443783,0.0,127,489,228,32766,32766,3.4521994590759277
2026-04-07T10:34:42.023,radio://0/80/2M,range,1,0,Reacquire Wall,0.16043302416801453,0,0,0,0.0,0,0,0.0,0.0,51694,5,-24,2564,0.8288053274154663,-0.24125680327415466,-0.011540590785443783,0.0,1781,556,836,32766,2822,3.526099681854248
2026-04-07T10:34:42.269,radio://0/80/2M,mission,1,0,Reacquire Wall,0.27526405453681946,0,0,0,0.0,0,0,0.0,0.0,51694,5,-24,2564,0.8288053274154663,-0.24125680327415466,-0.011540590785443783,0.0,1781,556,836,32766,2822,3.526099681854248
2026-04-07T10:34:42.272,radio://0/80/2M,flow,1,0,Reacquire Wall,0.27526405453681946,0,0,0,0.0,0,0,0.0,0.0,51944,1,1,2894,0.08748947829008102,-0.013613145798444748,-1.5476717862838996e-06,0.0,1781,556,836,32766,2822,3.526099681854248
2026-04-07T10:34:42.273,radio://0/80/2M,range,1,0,Reacquire Wall,0.27526405453681946,0,0,0,0.0,0,0,0.0,0.0,51944,1,1,2894,0.08748947829008102,-0.013613145798444748,-1.5476717862838996e-06,0.0,1788,589,806,722,2852,3.541935443878174
